QueryNumber Q0 Docno Rank Score TeamName Path
2009011 0 52996 927 2.428381394471877 DYHA \article[1]
2009011 0 204352 928 2.428381394471877 DYHA \article[1]
2009011 0 231887 929 2.428381394471877 DYHA \article[1]
2009011 0 579518 930 2.428381394471877 DYHA \article[1]
2009011 0 604547 931 2.428381394471877 DYHA \article[1]
2009011 0 767835 932 2.428381394471877 DYHA \article[1]
2009011 0 2792760 933 2.428381394471877 DYHA \article[1]
2009011 0 3393904 934 2.428381394471877 DYHA \article[1]
2009011 0 4102181 935 2.428381394471877 DYHA \article[1]
2009011 0 4325441 936 2.428381394471877 DYHA \article[1]
2009011 0 4455785 937 2.428381394471877 DYHA \article[1]
2009011 0 4968621 938 2.428381394471877 DYHA \article[1]
2009011 0 5367458 939 2.428381394471877 DYHA \article[1]
2009011 0 7165669 940 2.428381394471877 DYHA \article[1]
2009011 0 8305961 941 2.428381394471877 DYHA \article[1]
2009011 0 10978306 942 2.428381394471877 DYHA \article[1]
2009011 0 14668445 943 2.428381394471877 DYHA \article[1]
2009011 0 17542584 944 2.428381394471877 DYHA \article[1]
2009011 0 7992255 945 2.426777143959373 DYHA \article[1]
2009011 0 4733482 946 2.4141154235227695 DYHA \article[1]
2009011 0 8758894 947 2.4141154235227695 DYHA \article[1]
2009011 0 16877125 948 2.4141154235227695 DYHA \article[1]
2009011 0 1356108 949 2.4141154235227686 DYHA \article[1]
2009011 0 5576632 950 2.4141154235227686 DYHA \article[1]
2009011 0 6772526 951 2.4131607015719574 DYHA \article[1]
2009011 0 10219719 952 2.4131607015719574 DYHA \article[1]
2009011 0 1241843 953 2.4109653710954113 DYHA \article[1]
2009011 0 158957 954 2.4063047744477912 DYHA \article[1]
2009011 0 1180539 955 2.4063047744477912 DYHA \article[1]
2009011 0 3153130 956 2.4063047744477912 DYHA \article[1]
2009011 0 3177522 957 2.4063047744477912 DYHA \article[1]
2009011 0 11342019 958 2.4063047744477912 DYHA \article[1]
2009011 0 18934863 959 2.4063047744477912 DYHA \article[1]
2009011 0 212495 960 2.402250580367504 DYHA \article[1]
2009011 0 1962530 961 2.402250580367504 DYHA \article[1]
2009011 0 9355921 962 2.402250580367504 DYHA \article[1]
2009011 0 9609346 963 2.402250580367504 DYHA \article[1]
2009011 0 15174930 964 2.402250580367504 DYHA \article[1]
2009011 0 8074360 965 2.400914747122867 DYHA \article[1]
2009011 0 2298103 966 2.3957018203845815 DYHA \article[1]
2009011 0 5830939 967 2.3957018203845815 DYHA \article[1]
2009011 0 12846801 968 2.3957018203845815 DYHA \article[1]
2009011 0 2782484 969 2.387127184873626 DYHA \article[1]
2009011 0 8557125 970 2.387127184873626 DYHA \article[1]
2009011 0 8424511 971 2.3855287203650395 DYHA \article[1]
2009011 0 963808 972 2.372698114476705 DYHA \article[1]
2009011 0 327059 973 2.3599681952790066 DYHA \article[1]
2009011 0 632129 974 2.359169164712509 DYHA \article[1]
2009011 0 3123084 975 2.359169164712509 DYHA \article[1]
2009011 0 15398086 976 2.359169164712509 DYHA \article[1]
2009011 0 1610513 977 2.3575649142000055 DYHA \article[1]
2009011 0 2144480 978 2.3575649142000055 DYHA \article[1]
2009011 0 5526245 979 2.3575649142000055 DYHA \article[1]
2009011 0 6142732 980 2.3575649142000055 DYHA \article[1]
2009011 0 8175871 981 2.3575649142000055 DYHA \article[1]
2009011 0 18466777 982 2.3575649142000055 DYHA \article[1]
2009011 0 19111438 983 2.3575649142000055 DYHA \article[1]
2009011 0 12398 984 2.355976254474241 DYHA \article[1]
2009011 0 1807310 985 2.355976254474241 DYHA \article[1]
2009011 0 2424629 986 2.355976254474241 DYHA \article[1]
2009011 0 4994513 987 2.355976254474241 DYHA \article[1]
2009011 0 6417364 988 2.355976254474241 DYHA \article[1]
2009011 0 6868769 989 2.355976254474241 DYHA \article[1]
2009011 0 8383571 990 2.355976254474241 DYHA \article[1]
2009011 0 10052718 991 2.355976254474241 DYHA \article[1]
2009011 0 17969363 992 2.355976254474241 DYHA \article[1]
2009011 0 18483862 993 2.355976254474241 DYHA \article[1]
2009011 0 554516 994 2.3544378060035083 DYHA \article[1]
2009011 0 3770232 995 2.3544378060035083 DYHA \article[1]
2009011 0 10161696 996 2.3544378060035083 DYHA \article[1]
2009011 0 11253688 997 2.3544378060035083 DYHA \article[1]
2009011 0 16237168 998 2.3544378060035083 DYHA \article[1]
2009011 0 4955626 999 2.3416553203293446 DYHA \article[1]
2009011 0 71030 1000 2.34014889082354 DYHA \article[1]
2009011 0 92099 1001 2.34014889082354 DYHA \article[1]
2009011 0 93043 1002 2.34014889082354 DYHA \article[1]
2009011 0 214114 1003 2.34014889082354 DYHA \article[1]
2009011 0 226332 1004 2.34014889082354 DYHA \article[1]
2009011 0 293919 1005 2.34014889082354 DYHA \article[1]
2009011 0 333059 1006 2.34014889082354 DYHA \article[1]
2009011 0 426522 1007 2.34014889082354 DYHA \article[1]
2009011 0 599809 1008 2.34014889082354 DYHA \article[1]
2009011 0 866976 1009 2.34014889082354 DYHA \article[1]
2009011 0 1166650 1010 2.34014889082354 DYHA \article[1]
2009011 0 1215815 1011 2.34014889082354 DYHA \article[1]
2009011 0 1216438 1012 2.34014889082354 DYHA \article[1]
2009011 0 1930647 1013 2.34014889082354 DYHA \article[1]
2009011 0 1943651 1014 2.34014889082354 DYHA \article[1]
2009011 0 2441925 1015 2.34014889082354 DYHA \article[1]
2009011 0 2861297 1016 2.34014889082354 DYHA \article[1]
2009011 0 3225313 1017 2.34014889082354 DYHA \article[1]
2009011 0 3330354 1018 2.34014889082354 DYHA \article[1]
2009011 0 3463896 1019 2.34014889082354 DYHA \article[1]
2009011 0 3676822 1020 2.34014889082354 DYHA \article[1]
2009011 0 3734537 1021 2.34014889082354 DYHA \article[1]
2009011 0 3777892 1022 2.34014889082354 DYHA \article[1]
2009011 0 3965784 1023 2.34014889082354 DYHA \article[1]
2009011 0 5271814 1024 2.34014889082354 DYHA \article[1]
2009011 0 5908316 1025 2.34014889082354 DYHA \article[1]
2009011 0 6041272 1026 2.34014889082354 DYHA \article[1]
2009011 0 6751384 1027 2.34014889082354 DYHA \article[1]
2009011 0 6902587 1028 2.34014889082354 DYHA \article[1]
2009011 0 7462604 1029 2.34014889082354 DYHA \article[1]
2009011 0 7869847 1030 2.34014889082354 DYHA \article[1]
2009011 0 8218336 1031 2.34014889082354 DYHA \article[1]
2009011 0 8236448 1032 2.34014889082354 DYHA \article[1]
2009011 0 8840202 1033 2.34014889082354 DYHA \article[1]
2009011 0 8852265 1034 2.34014889082354 DYHA \article[1]
2009011 0 9548447 1035 2.34014889082354 DYHA \article[1]
2009011 0 9586947 1036 2.34014889082354 DYHA \article[1]
2009011 0 10237096 1037 2.34014889082354 DYHA \article[1]
2009011 0 10422285 1038 2.34014889082354 DYHA \article[1]
2009011 0 11477781 1039 2.34014889082354 DYHA \article[1]
2009011 0 11560189 1040 2.34014889082354 DYHA \article[1]
2009011 0 13473796 1041 2.34014889082354 DYHA \article[1]
2009011 0 14136157 1042 2.34014889082354 DYHA \article[1]
2009011 0 15017340 1043 2.34014889082354 DYHA \article[1]
2009011 0 16684126 1044 2.34014889082354 DYHA \article[1]
2009011 0 19004339 1045 2.34014889082354 DYHA \article[1]
2009011 0 1492787 1046 2.32488534011271 DYHA \article[1]
2009011 0 7228707 1047 2.32488534011271 DYHA \article[1]
2009011 0 867518 1048 2.3177518556664456 DYHA \article[1]
2009011 0 1243554 1049 2.3177518556664456 DYHA \article[1]
2009011 0 2634705 1050 2.3177518556664456 DYHA \article[1]
2009011 0 4032280 1051 2.3177518556664456 DYHA \article[1]
2009011 0 5567886 1052 2.3177518556664456 DYHA \article[1]
2009011 0 10658813 1053 2.3177518556664456 DYHA \article[1]
2009011 0 10930792 1054 2.3177518556664456 DYHA \article[1]
2009011 0 13787650 1055 2.3177518556664456 DYHA \article[1]
2009011 0 17548325 1056 2.3177518556664456 DYHA \article[1]
2009011 0 19078716 1057 2.3177518556664456 DYHA \article[1]
2009011 0 1230680 1058 2.316250688563901 DYHA \article[1]
2009011 0 5301364 1059 2.316250688563901 DYHA \article[1]
2009011 0 78918 1060 2.316126814208239 DYHA \article[1]
2009011 0 79416 1061 2.316126814208239 DYHA \article[1]
2009011 0 349428 1062 2.316126814208239 DYHA \article[1]
2009011 0 415849 1063 2.316126814208239 DYHA \article[1]
2009011 0 1162228 1064 2.316126814208239 DYHA \article[1]
2009011 0 2376774 1065 2.316126814208239 DYHA \article[1]
2009011 0 3972720 1066 2.316126814208239 DYHA \article[1]
2009011 0 5787068 1067 2.316126814208239 DYHA \article[1]
2009011 0 5816246 1068 2.316126814208239 DYHA \article[1]
2009011 0 6171183 1069 2.316126814208239 DYHA \article[1]
2009011 0 7202553 1070 2.316126814208239 DYHA \article[1]
2009011 0 7767099 1071 2.316126814208239 DYHA \article[1]
2009011 0 7990472 1072 2.316126814208239 DYHA \article[1]
2009011 0 9696787 1073 2.316126814208239 DYHA \article[1]
2009011 0 11725185 1074 2.316126814208239 DYHA \article[1]
2009011 0 11824135 1075 2.316126814208239 DYHA \article[1]
2009011 0 11890135 1076 2.316126814208239 DYHA \article[1]
2009011 0 13698040 1077 2.316126814208239 DYHA \article[1]
2009011 0 16080228 1078 2.316126814208239 DYHA \article[1]
2009011 0 16658463 1079 2.316126814208239 DYHA \article[1]
2009011 0 17374383 1080 2.316126814208239 DYHA \article[1]
2009011 0 1607674 1081 2.3071565675442347 DYHA \article[1]
2009011 0 3629904 1082 2.3071565675442347 DYHA \article[1]
2009011 0 3219517 1083 2.3010299956639813 DYHA \article[1]
2009011 0 215219 1084 2.297887296680745 DYHA \article[1]
2009011 0 715749 1085 2.297887296680745 DYHA \article[1]
2009011 0 2889802 1086 2.297887296680745 DYHA \article[1]
2009011 0 3325036 1087 2.297887296680745 DYHA \article[1]
2009011 0 7381048 1088 2.297887296680745 DYHA \article[1]
2009011 0 7920535 1089 2.297887296680745 DYHA \article[1]
2009011 0 17579466 1090 2.297887296680745 DYHA \article[1]
2009011 0 965861 1091 2.288352684440638 DYHA \article[1]
2009011 0 2680184 1092 2.288352684440638 DYHA \article[1]
2009011 0 6520586 1093 2.288352684440638 DYHA \article[1]
2009011 0 2629599 1094 2.2883526844406377 DYHA \article[1]
2009011 0 15504538 1095 2.2883526844406377 DYHA \article[1]
2009011 0 241812 1096 2.26993908130245 DYHA \article[1]
2009011 0 859089 1097 2.26993908130245 DYHA \article[1]
2009011 0 1365544 1098 2.26993908130245 DYHA \article[1]
2009011 0 1493776 1099 2.26993908130245 DYHA \article[1]
2009011 0 1635629 1100 2.26993908130245 DYHA \article[1]
2009011 0 2373718 1101 2.26993908130245 DYHA \article[1]
2009011 0 4212311 1102 2.26993908130245 DYHA \article[1]
2009011 0 10621245 1103 2.26993908130245 DYHA \article[1]
2009011 0 17197956 1104 2.26993908130245 DYHA \article[1]
2009011 0 18486406 1105 2.26993908130245 DYHA \article[1]
2009011 0 18523095 1106 2.26993908130245 DYHA \article[1]
2009011 0 18963457 1107 2.26993908130245 DYHA \article[1]
2009011 0 521286 1108 2.2683348307899465 DYHA \article[1]
2009011 0 6950877 1109 2.2683348307899465 DYHA \article[1]
2009011 0 7257394 1110 2.2683348307899465 DYHA \article[1]
2009011 0 15505955 1111 2.2683348307899465 DYHA \article[1]
2009011 0 1933729 1112 2.246935375394574 DYHA \article[1]
2009011 0 19075182 1113 2.246935375394574 DYHA \article[1]
2009011 0 533122 1114 2.23021351539211 DYHA \article[1]
2009011 0 2190486 1115 2.23021351539211 DYHA \article[1]
2009011 0 2496446 1116 2.23021351539211 DYHA \article[1]
2009011 0 5082241 1117 2.23021351539211 DYHA \article[1]
2009011 0 7472359 1118 2.23021351539211 DYHA \article[1]
2009011 0 24006 1119 2.2286750669213773 DYHA \article[1]
2009011 0 54634 1120 2.2286750669213773 DYHA \article[1]
2009011 0 56203 1121 2.2286750669213773 DYHA \article[1]
2009011 0 150952 1122 2.2286750669213773 DYHA \article[1]
2009011 0 205362 1123 2.2286750669213773 DYHA \article[1]
2009011 0 219782 1124 2.2286750669213773 DYHA \article[1]
2009011 0 272833 1125 2.2286750669213773 DYHA \article[1]
2009011 0 2315194 1126 2.2286750669213773 DYHA \article[1]
2009011 0 3959343 1127 2.2286750669213773 DYHA \article[1]
2009011 0 4017557 1128 2.2286750669213773 DYHA \article[1]
2009011 0 5420567 1129 2.2286750669213773 DYHA \article[1]
2009011 0 7368123 1130 2.2286750669213773 DYHA \article[1]
2009011 0 8866625 1131 2.2286750669213773 DYHA \article[1]
2009011 0 10085727 1132 2.2286750669213773 DYHA \article[1]
2009011 0 12635705 1133 2.2286750669213773 DYHA \article[1]
2009011 0 29468 1134 2.213388571979687 DYHA \article[1]
2009011 0 262699 1135 2.213388571979687 DYHA \article[1]
2009011 0 402833 1136 2.213388571979687 DYHA \article[1]
2009011 0 1605241 1137 2.213388571979687 DYHA \article[1]
2009011 0 2567212 1138 2.213388571979687 DYHA \article[1]
2009011 0 4535852 1139 2.213388571979687 DYHA \article[1]
2009011 0 4965036 1140 2.213388571979687 DYHA \article[1]
2009011 0 5708622 1141 2.213388571979687 DYHA \article[1]
2009011 0 5886595 1142 2.213388571979687 DYHA \article[1]
2009011 0 14686831 1143 2.213388571979687 DYHA \article[1]
2009011 0 14863374 1144 2.213388571979687 DYHA \article[1]
2009011 0 15313057 1145 2.213388571979687 DYHA \article[1]
2009011 0 18468875 1146 2.213388571979687 DYHA \article[1]
2009011 0 19574038 1147 2.213388571979687 DYHA \article[1]
2009011 0 45795 1148 2.199122601030579 DYHA \article[1]
2009011 0 1649530 1149 2.199122601030579 DYHA \article[1]
2009011 0 1784820 1150 2.199122601030579 DYHA \article[1]
2009011 0 3628649 1151 2.199122601030579 DYHA \article[1]
2009011 0 3639992 1152 2.199122601030579 DYHA \article[1]
2009011 0 3690837 1153 2.199122601030579 DYHA \article[1]
2009011 0 6342737 1154 2.199122601030579 DYHA \article[1]
2009011 0 19646834 1155 2.199122601030579 DYHA \article[1]
2009011 0 1964571 1156 2.191311951955601 DYHA \article[1]
2009011 0 3427497 1157 2.191311951955601 DYHA \article[1]
2009011 0 3607234 1158 2.191311951955601 DYHA \article[1]
2009011 0 4652311 1159 2.191311951955601 DYHA \article[1]
2009011 0 14686404 1160 2.191311951955601 DYHA \article[1]
2009011 0 653387 1161 2.144176342220319 DYHA \article[1]
2009011 0 1173164 1162 2.144176342220319 DYHA \article[1]
2009011 0 1295472 1163 2.144176342220319 DYHA \article[1]
2009011 0 1600356 1164 2.144176342220319 DYHA \article[1]
2009011 0 1764517 1165 2.144176342220319 DYHA \article[1]
2009011 0 2191877 1166 2.144176342220319 DYHA \article[1]
2009011 0 6717166 1167 2.144176342220319 DYHA \article[1]
2009011 0 6726578 1168 2.144176342220319 DYHA \article[1]
2009011 0 6890631 1169 2.144176342220319 DYHA \article[1]
2009011 0 10418991 1170 2.144176342220319 DYHA \article[1]
2009011 0 10476514 1171 2.144176342220319 DYHA \article[1]
2009011 0 13888203 1172 2.144176342220319 DYHA \article[1]
2009011 0 14575665 1173 2.144176342220319 DYHA \article[1]
2009011 0 542488 1174 2.1425720917078155 DYHA \article[1]
2009011 0 2298521 1175 2.1425720917078155 DYHA \article[1]
2009011 0 7620739 1176 2.1425720917078155 DYHA \article[1]
2009011 0 9212270 1177 2.1425720917078155 DYHA \article[1]
2009011 0 10868200 1178 2.1425720917078155 DYHA \article[1]
2009011 0 19395720 1179 2.1425720917078155 DYHA \article[1]
2009011 0 22673 1180 2.142572091707815 DYHA \article[1]
2009011 0 167240 1181 2.139444983511318 DYHA \article[1]
2009011 0 1006214 1182 2.139444983511318 DYHA \article[1]
2009011 0 1403602 1183 2.139444983511318 DYHA \article[1]
2009011 0 1412146 1184 2.139444983511318 DYHA \article[1]
2009011 0 1554010 1185 2.139444983511318 DYHA \article[1]
2009011 0 1781802 1186 2.139444983511318 DYHA \article[1]
2009011 0 1793092 1187 2.139444983511318 DYHA \article[1]
2009011 0 1982250 1188 2.139444983511318 DYHA \article[1]
2009011 0 2012558 1189 2.139444983511318 DYHA \article[1]
2009011 0 3110439 1190 2.139444983511318 DYHA \article[1]
2009011 0 3502066 1191 2.139444983511318 DYHA \article[1]
2009011 0 3617892 1192 2.139444983511318 DYHA \article[1]
2009011 0 4385011 1193 2.139444983511318 DYHA \article[1]
2009011 0 4542810 1194 2.139444983511318 DYHA \article[1]
2009011 0 5818283 1195 2.139444983511318 DYHA \article[1]
2009011 0 6056697 1196 2.139444983511318 DYHA \article[1]
2009011 0 10464614 1197 2.139444983511318 DYHA \article[1]
2009011 0 11409912 1198 2.139444983511318 DYHA \article[1]
2009011 0 11415704 1199 2.139444983511318 DYHA \article[1]
2009011 0 11509270 1200 2.139444983511318 DYHA \article[1]
2009011 0 11577897 1201 2.139444983511318 DYHA \article[1]
2009011 0 12748992 1202 2.139444983511318 DYHA \article[1]
2009011 0 13740128 1203 2.139444983511318 DYHA \article[1]
2009011 0 14887561 1204 2.139444983511318 DYHA \article[1]
2009011 0 14914369 1205 2.139444983511318 DYHA \article[1]
2009011 0 14931598 1206 2.139444983511318 DYHA \article[1]
2009011 0 15224958 1207 2.139444983511318 DYHA \article[1]
2009011 0 18608358 1208 2.139444983511318 DYHA \article[1]
2009011 0 203574 1209 2.1251560683313495 DYHA \article[1]
2009011 0 264748 1210 2.1251560683313495 DYHA \article[1]
2009011 0 363745 1211 2.1251560683313495 DYHA \article[1]
2009011 0 491918 1212 2.1251560683313495 DYHA \article[1]
2009011 0 1032327 1213 2.1251560683313495 DYHA \article[1]
2009011 0 1185527 1214 2.1251560683313495 DYHA \article[1]
2009011 0 1316491 1215 2.1251560683313495 DYHA \article[1]
2009011 0 1457800 1216 2.1251560683313495 DYHA \article[1]
2009011 0 1859911 1217 2.1251560683313495 DYHA \article[1]
2009011 0 2179919 1218 2.1251560683313495 DYHA \article[1]
2009011 0 2538598 1219 2.1251560683313495 DYHA \article[1]
2009011 0 2682612 1220 2.1251560683313495 DYHA \article[1]
2009011 0 2786914 1221 2.1251560683313495 DYHA \article[1]
2009011 0 3895427 1222 2.1251560683313495 DYHA \article[1]
2009011 0 4104181 1223 2.1251560683313495 DYHA \article[1]
2009011 0 4255656 1224 2.1251560683313495 DYHA \article[1]
2009011 0 5033874 1225 2.1251560683313495 DYHA \article[1]
2009011 0 5370095 1226 2.1251560683313495 DYHA \article[1]
2009011 0 5929017 1227 2.1251560683313495 DYHA \article[1]
2009011 0 6125687 1228 2.1251560683313495 DYHA \article[1]
2009011 0 6214322 1229 2.1251560683313495 DYHA \article[1]
2009011 0 6926296 1230 2.1251560683313495 DYHA \article[1]
2009011 0 8595277 1231 2.1251560683313495 DYHA \article[1]
2009011 0 9565322 1232 2.1251560683313495 DYHA \article[1]
2009011 0 10485477 1233 2.1251560683313495 DYHA \article[1]
2009011 0 10734047 1234 2.1251560683313495 DYHA \article[1]
2009011 0 12471048 1235 2.1251560683313495 DYHA \article[1]
2009011 0 12851773 1236 2.1251560683313495 DYHA \article[1]
2009011 0 15031535 1237 2.1251560683313495 DYHA \article[1]
2009011 0 15733544 1238 2.1251560683313495 DYHA \article[1]
2009011 0 16878920 1239 2.1251560683313495 DYHA \article[1]
2009011 0 17516036 1240 2.1251560683313495 DYHA \article[1]
2009011 0 17669056 1241 2.1251560683313495 DYHA \article[1]
2009011 0 661025 1242 2.1098925176205197 DYHA \article[1]
2009011 0 2388791 1243 2.1098925176205197 DYHA \article[1]
2009011 0 2879824 1244 2.1098925176205197 DYHA \article[1]
2009011 0 6704633 1245 2.1098925176205197 DYHA \article[1]
2009011 0 351581 1246 2.084778418080221 DYHA \article[1]
2009011 0 1750469 1247 2.0844987247010582 DYHA \article[1]
2009011 0 6835686 1248 2.0844987247010582 DYHA \article[1]
2009011 0 8266403 1249 2.0844987247010582 DYHA \article[1]
2009011 0 8982325 1250 2.0844987247010582 DYHA \article[1]
2009011 0 11019927 1251 2.0844987247010582 DYHA \article[1]
2009011 0 12772386 1252 2.0844987247010582 DYHA \article[1]
2009011 0 37901 1253 2.0733598619484477 DYHA \article[1]
2009011 0 780845 1254 2.0733598619484477 DYHA \article[1]
2009011 0 1216719 1255 2.0733598619484477 DYHA \article[1]
2009011 0 3156560 1256 2.0733598619484477 DYHA \article[1]
2009011 0 4510496 1257 2.0733598619484477 DYHA \article[1]
2009011 0 7764456 1258 2.0733598619484477 DYHA \article[1]
2009011 0 8619454 1259 2.0733598619484477 DYHA \article[1]
2009011 0 12326673 1260 2.0733598619484477 DYHA \article[1]
2009011 0 17488633 1261 2.0733598619484477 DYHA \article[1]
2009011 0 5961 1262 2.0549462588102596 DYHA \article[1]
2009011 0 669675 1263 2.0549462588102596 DYHA \article[1]
2009011 0 1515448 1264 2.0549462588102596 DYHA \article[1]
2009011 0 3519780 1265 2.0549462588102596 DYHA \article[1]
2009011 0 6890372 1266 2.0549462588102596 DYHA \article[1]
2009011 0 7647939 1267 2.0549462588102596 DYHA \article[1]
2009011 0 7944865 1268 2.0549462588102596 DYHA \article[1]
2009011 0 8127366 1269 2.0549462588102596 DYHA \article[1]
2009011 0 9485191 1270 2.0549462588102596 DYHA \article[1]
2009011 0 10525011 1271 2.0549462588102596 DYHA \article[1]
2009011 0 14785142 1272 2.0549462588102596 DYHA \article[1]
2009011 0 15261954 1273 2.0549462588102596 DYHA \article[1]
2009011 0 16010756 1274 2.0549462588102596 DYHA \article[1]
2009011 0 16028378 1275 2.0549462588102596 DYHA \article[1]
2009011 0 17601160 1276 2.0549462588102596 DYHA \article[1]
2009011 0 509705 1277 2.0413926851582254 DYHA \article[1]
2009011 0 3003614 1278 2.0319425529023842 DYHA \article[1]
2009011 0 5982233 1279 2.0319425529023842 DYHA \article[1]
2009011 0 235657 1280 2.01522069289992 DYHA \article[1]
2009011 0 4162842 1281 2.01522069289992 DYHA \article[1]
2009011 0 10800986 1282 2.01522069289992 DYHA \article[1]
2009011 0 11045038 1283 2.01522069289992 DYHA \article[1]
2009011 0 12729719 1284 2.01522069289992 DYHA \article[1]
2009011 0 15876030 1285 2.01522069289992 DYHA \article[1]
2009011 0 17274925 1286 2.01522069289992 DYHA \article[1]
2009011 0 286016 1287 2.013682244429187 DYHA \article[1]
2009011 0 312658 1288 2.013682244429187 DYHA \article[1]
2009011 0 375247 1289 2.013682244429187 DYHA \article[1]
2009011 0 1086271 1290 2.013682244429187 DYHA \article[1]
2009011 0 1267554 1291 2.013682244429187 DYHA \article[1]
2009011 0 1335791 1292 2.013682244429187 DYHA \article[1]
2009011 0 1478275 1293 2.013682244429187 DYHA \article[1]
2009011 0 1681449 1294 2.013682244429187 DYHA \article[1]
2009011 0 1687203 1295 2.013682244429187 DYHA \article[1]
2009011 0 1855590 1296 2.013682244429187 DYHA \article[1]
2009011 0 2252714 1297 2.013682244429187 DYHA \article[1]
2009011 0 2511464 1298 2.013682244429187 DYHA \article[1]
2009011 0 2582492 1299 2.013682244429187 DYHA \article[1]
2009011 0 2826374 1300 2.013682244429187 DYHA \article[1]
2009011 0 3790818 1301 2.013682244429187 DYHA \article[1]
2009011 0 3982932 1302 2.013682244429187 DYHA \article[1]
2009011 0 4582964 1303 2.013682244429187 DYHA \article[1]
2009011 0 5043636 1304 2.013682244429187 DYHA \article[1]
2009011 0 6154827 1305 2.013682244429187 DYHA \article[1]
2009011 0 6506904 1306 2.013682244429187 DYHA \article[1]
2009011 0 7489122 1307 2.013682244429187 DYHA \article[1]
2009011 0 8484921 1308 2.013682244429187 DYHA \article[1]
2009011 0 9274277 1309 2.013682244429187 DYHA \article[1]
2009011 0 10073799 1310 2.013682244429187 DYHA \article[1]
2009011 0 10442539 1311 2.013682244429187 DYHA \article[1]
2009011 0 11376139 1312 2.013682244429187 DYHA \article[1]
2009011 0 12091812 1313 2.013682244429187 DYHA \article[1]
2009011 0 12509189 1314 2.013682244429187 DYHA \article[1]
2009011 0 13966508 1315 2.013682244429187 DYHA \article[1]
2009011 0 15142279 1316 2.013682244429187 DYHA \article[1]
2009011 0 16703154 1317 2.013682244429187 DYHA \article[1]
2009011 0 17720620 1318 2.013682244429187 DYHA \article[1]
2009011 0 18704936 1319 2.013682244429187 DYHA \article[1]
2009011 0 18986058 1320 2.013682244429187 DYHA \article[1]
2009011 0 11605941 1321 2.0 DYHA \article[1]
2009011 0 17573654 1322 1.9943001676785979 DYHA \article[1]
2009011 0 22266 1323 1.9841297785383887 DYHA \article[1]
2009011 0 522117 1324 1.9841297785383887 DYHA \article[1]
2009011 0 1362656 1325 1.9841297785383887 DYHA \article[1]
2009011 0 1437652 1326 1.9841297785383887 DYHA \article[1]
2009011 0 2084604 1327 1.9841297785383887 DYHA \article[1]
2009011 0 2726384 1328 1.9841297785383887 DYHA \article[1]
2009011 0 3218664 1329 1.9841297785383887 DYHA \article[1]
2009011 0 5675660 1330 1.9841297785383887 DYHA \article[1]
2009011 0 6042674 1331 1.9841297785383887 DYHA \article[1]
2009011 0 9057034 1332 1.9841297785383887 DYHA \article[1]
2009011 0 15598243 1333 1.9841297785383887 DYHA \article[1]
2009011 0 7730818 1334 1.9682201846677279 DYHA \article[1]
2009011 0 4905289 1335 1.9627303231430162 DYHA \article[1]
2009011 0 8861742 1336 1.9627303231430162 DYHA \article[1]
2009011 0 240244 1337 1.9542425094393248 DYHA \article[1]
2009011 0 27995 1338 1.9291835197281286 DYHA \article[1]
2009011 0 72896 1339 1.9291835197281286 DYHA \article[1]
2009011 0 89313 1340 1.9291835197281286 DYHA \article[1]
2009011 0 213897 1341 1.9291835197281286 DYHA \article[1]
2009011 0 239497 1342 1.9291835197281286 DYHA \article[1]
2009011 0 403777 1343 1.9291835197281286 DYHA \article[1]
2009011 0 1065194 1344 1.9291835197281286 DYHA \article[1]
2009011 0 1493799 1345 1.9291835197281286 DYHA \article[1]
2009011 0 1922032 1346 1.9291835197281286 DYHA \article[1]
2009011 0 4296244 1347 1.9291835197281286 DYHA \article[1]
2009011 0 5227249 1348 1.9291835197281286 DYHA \article[1]
2009011 0 5579773 1349 1.9291835197281286 DYHA \article[1]
2009011 0 5648111 1350 1.9291835197281286 DYHA \article[1]
2009011 0 5719574 1351 1.9291835197281286 DYHA \article[1]
2009011 0 7183400 1352 1.9291835197281286 DYHA \article[1]
2009011 0 9620277 1353 1.9291835197281286 DYHA \article[1]
2009011 0 12255114 1354 1.9291835197281286 DYHA \article[1]
2009011 0 14219469 1355 1.9291835197281286 DYHA \article[1]
2009011 0 14749434 1356 1.9291835197281286 DYHA \article[1]
2009011 0 289786 1357 1.927579269215625 DYHA \article[1]
2009011 0 1588525 1358 1.927579269215625 DYHA \article[1]
2009011 0 5838530 1359 1.927579269215625 DYHA \article[1]
2009011 0 6651374 1360 1.927579269215625 DYHA \article[1]
2009011 0 29278 1361 1.8583670394562575 DYHA \article[1]
2009011 0 4654320 1362 1.8583670394562575 DYHA \article[1]
2009011 0 9405400 1363 1.8583670394562575 DYHA \article[1]
2009011 0 10627634 1364 1.8583670394562575 DYHA \article[1]
2009011 0 13039200 1365 1.8583670394562575 DYHA \article[1]
2009011 0 17291331 1366 1.8583670394562575 DYHA \article[1]
2009011 0 25091 1367 1.7986894219369967 DYHA \article[1]
2009011 0 35440 1368 1.7986894219369967 DYHA \article[1]
2009011 0 71047 1369 1.7986894219369967 DYHA \article[1]
2009011 0 187158 1370 1.7986894219369967 DYHA \article[1]
2009011 0 231345 1371 1.7986894219369967 DYHA \article[1]
2009011 0 358895 1372 1.7986894219369967 DYHA \article[1]
2009011 0 377074 1373 1.7986894219369967 DYHA \article[1]
2009011 0 738934 1374 1.7986894219369967 DYHA \article[1]
2009011 0 788701 1375 1.7986894219369967 DYHA \article[1]
